,home_team,home_score,away_team,away_score,winner,wins_home,losses_home,FG%_home,3PT FG%_home,FT%_home,offensive_rating_home,defensive_rating_home,average_assists_home,average_rebounds_home,wins_away,losses_away,FG%_away,3PT FG%_away,FT%_away,offensive_rating_away,defensive_rating_away,average_assists_away,average_rebounds_away
559,1,125,10,114,1,54,23,77.85,37.77,80.47,117.39,110.87,26.75,45.45,42,33,79.25,36.96,79.22,115.09,112.36,26.09,43.63
560,24,119,11,113,1,40,34,77.8,35.09,76.56,115.82,113.61,22.61,46.69,29,41,78.31,36.79,78.36,115.94,118.99,26.94,41.31
561,13,135,28,115,1,44,32,79.42,37.13,78.62,120.59,118.2,27.37,42.5,21,52,78.83,33.13,75.27,110.92,118.38,22.41,46.21
562,2,114,20,133,0,46,26,79.25,39.14,83.32,115.43,111.9,25.15,40.75,38,40,78.0,35.76,80.58,117.14,116.35,24.14,43.74
563,9,98,1,109,0,41,31,79.12,38.09,79.88,113.25,111.67,25.51,40.42,54,23,77.85,37.77,80.47,117.39,110.87,26.75,45.45
564,21,124,18,114,1,35,40,76.74,34.06,78.37,112.43,111.73,24.08,43.01,25,51,77.91,33.32,74.51,111.16,117.66,25.29,44.45
565,4,115,16,119,0,40,32,79.07,35.06,76.73,117.14,115.24,25.71,46.26,33,40,78.08,36.93,76.39,113.66,114.0,22.86,38.96
566,14,113,22,119,0,29,48,78.31,36.68,79.39,113.01,117.74,24.03,40.42,43,27,79.1,36.94,78.29,112.57,107.67,24.56,41.01
567,5,110,10,116,0,14,55,77.78,35.57,77.4,110.48,118.41,23.29,42.07,42,33,79.25,36.96,79.22,115.09,112.36,26.09,43.63
568,11,111,29,113,0,29,41,78.31,36.79,78.36,115.94,118.99,26.94,41.31,37,36,77.92,35.2,81.62,118.7,117.82,24.89,44.89
569,12,108,24,112,0,32,40,79.0,35.28,78.07,113.26,114.36,25.43,43.83,40,34,77.8,35.09,76.56,115.82,113.61,22.61,46.69
570,17,113,3,144,0,21,53,78.28,34.76,74.49,112.49,121.97,27.07,43.42,38,33,78.94,38.61,79.35,118.59,116.66,29.75,44.89
571,26,110,20,124,0,34,39,78.99,35.31,80.99,112.52,111.9,24.21,42.23,38,40,78.0,35.76,80.58,117.14,116.35,24.14,43.74
572,19,121,15,116,1,37,36,79.44,36.03,75.59,115.05,115.51,25.81,42.15,41,33,77.73,37.6,79.44,113.43,111.32,27.04,44.03
573,7,112,6,108,1,33,44,78.49,35.16,78.27,116.51,118.17,25.78,45.75,30,46,78.51,34.92,78.58,111.2,113.58,23.17,43.17
574,27,103,8,115,0,41,36,78.61,37.7,77.69,113.56,112.99,23.99,43.39,49,28,79.61,37.96,75.1,115.65,112.95,28.77,43.25
575,13,139,28,114,1,44,32,79.42,37.13,78.62,120.59,118.2,27.37,42.5,21,52,78.83,33.13,75.27,110.92,118.38,22.41,46.21
576,25,111,30,95,1,40,32,77.42,34.86,83.08,110.08,109.83,24.07,40.57,55,20,79.3,37.1,73.93,117.6,113.45,25.95,49.11
577,21,103,29,114,0,35,40,76.74,34.06,78.37,112.43,111.73,24.08,43.01,37,36,77.92,35.2,81.62,118.7,117.82,24.89,44.89
578,19,110,22,102,1,37,36,79.44,36.03,75.59,115.05,115.51,25.81,42.15,43,27,79.1,36.94,78.29,112.57,107.67,24.56,41.01
579,7,117,2,118,0,33,44,78.49,35.16,78.27,116.51,118.17,25.78,45.75,46,26,79.25,39.14,83.32,115.43,111.9,25.15,40.75
580,5,104,24,117,0,14,55,77.78,35.57,77.4,110.48,118.41,23.29,42.07,40,34,77.8,35.09,76.56,115.82,113.61,22.61,46.69
581,27,121,28,100,1,41,36,78.61,37.7,77.69,113.56,112.99,23.99,43.39,21,52,78.83,33.13,75.27,110.92,118.38,22.41,46.21
582,26,132,3,118,1,34,39,78.99,35.31,80.99,112.52,111.9,24.21,42.23,38,33,78.94,38.61,79.35,118.59,116.66,29.75,44.89
583,9,102,20,112,0,41,31,79.12,38.09,79.88,113.25,111.67,25.51,40.42,38,40,78.0,35.76,80.58,117.14,116.35,24.14,43.74
584,8,119,6,116,1,49,28,79.61,37.96,75.1,115.65,112.95,28.77,43.25,30,46,78.51,34.92,78.58,111.2,113.58,23.17,43.17
585,14,140,16,123,1,29,48,78.31,36.68,79.39,113.01,117.74,24.03,40.42,33,40,78.08,36.93,76.39,113.66,114.0,22.86,38.96
586,4,112,2,113,0,40,32,79.07,35.06,76.73,117.14,115.24,25.71,46.26,46,26,79.25,39.14,83.32,115.43,111.9,25.15,40.75
587,18,118,1,130,0,25,51,77.91,33.32,74.51,111.16,117.66,25.29,44.45,54,23,77.85,37.77,80.47,117.39,110.87,26.75,45.45
588,30,132,11,119,1,55,20,79.3,37.1,73.93,117.6,113.45,25.95,49.11,29,41,78.31,36.79,78.36,115.94,118.99,26.94,41.31
589,22,113,10,103,1,43,27,79.1,36.94,78.29,112.57,107.67,24.56,41.01,42,33,79.25,36.96,79.22,115.09,112.36,26.09,43.63
590,24,121,21,123,0,40,34,77.8,35.09,76.56,115.82,113.61,22.61,46.69,35,40,76.74,34.06,78.37,112.43,111.73,24.08,43.01
591,29,121,25,113,1,37,36,77.92,35.2,81.62,118.7,117.82,24.89,44.89,40,32,77.42,34.86,83.08,110.08,109.83,24.07,40.57
592,19,125,7,126,0,37,36,79.44,36.03,75.59,115.05,115.51,25.81,42.15,33,44,78.49,35.16,78.27,116.51,118.17,25.78,45.75
593,23,136,15,106,1,44,25,78.59,34.81,74.24,116.68,112.14,26.06,46.42,41,33,77.73,37.6,79.44,113.43,111.32,27.04,44.03
594,4,140,28,132,1,40,32,79.07,35.06,76.73,117.14,115.24,25.71,46.26,21,52,78.83,33.13,75.27,110.92,118.38,22.41,46.21
595,30,130,21,122,1,55,20,79.3,37.1,73.93,117.6,113.45,25.95,49.11,35,40,76.74,34.06,78.37,112.43,111.73,24.08,43.01
596,8,122,14,113,1,49,28,79.61,37.96,75.1,115.65,112.95,28.77,43.25,29,48,78.31,36.68,79.39,113.01,117.74,24.03,40.42
597,27,110,2,120,0,41,36,78.61,37.7,77.69,113.56,112.99,23.99,43.39,46,26,79.25,39.14,83.32,115.43,111.9,25.15,40.75
598,24,105,12,116,0,40,34,77.8,35.09,76.56,115.82,113.61,22.61,46.69,32,40,79.0,35.28,78.07,113.26,114.36,25.43,43.83
599,28,117,18,122,0,21,52,78.83,33.13,75.27,110.92,118.38,22.41,46.21,25,51,77.91,33.32,74.51,111.16,117.66,25.29,44.45
600,23,115,22,114,1,44,25,78.59,34.81,74.24,116.68,112.14,26.06,46.42,43,27,79.1,36.94,78.29,112.57,107.67,24.56,41.01
601,10,98,25,124,0,42,33,79.25,36.96,79.22,115.09,112.36,26.09,43.63,40,32,77.42,34.86,83.08,110.08,109.83,24.07,40.57
602,11,126,20,106,1,29,41,78.31,36.79,78.36,115.94,118.99,26.94,41.31,38,40,78.0,35.76,80.58,117.14,116.35,24.14,43.74
603,8,122,19,118,1,49,28,79.61,37.96,75.1,115.65,112.95,28.77,43.25,37,36,79.44,36.03,75.59,115.05,115.51,25.81,42.15
604,4,111,13,116,0,40,32,79.07,35.06,76.73,117.14,115.24,25.71,46.26,44,32,79.42,37.13,78.62,120.59,118.2,27.37,42.5
605,5,108,26,126,0,14,55,77.78,35.57,77.4,110.48,118.41,23.29,42.07,34,39,78.99,35.31,80.99,112.52,111.9,24.21,42.23
606,1,121,3,118,1,54,23,77.85,37.77,80.47,117.39,110.87,26.75,45.45,38,33,78.94,38.61,79.35,118.59,116.66,29.75,44.89
607,19,128,21,126,1,37,36,79.44,36.03,75.59,115.05,115.51,25.81,42.15,35,40,76.74,34.06,78.37,112.43,111.73,24.08,43.01
608,15,117,9,112,1,41,33,77.73,37.6,79.44,113.43,111.32,27.04,44.03,41,31,79.12,38.09,79.88,113.25,111.67,25.51,40.42
609,14,95,2,105,0,29,48,78.31,36.68,79.39,113.01,117.74,24.03,40.42,46,26,79.25,39.14,83.32,115.43,111.9,25.15,40.75
610,6,123,10,110,1,30,46,78.51,34.92,78.58,111.2,113.58,23.17,43.17,42,33,79.25,36.96,79.22,115.09,112.36,26.09,43.63
611,29,139,24,124,1,37,36,77.92,35.2,81.62,118.7,117.82,24.89,44.89,40,34,77.8,35.09,76.56,115.82,113.61,22.61,46.69
612,22,114,3,120,0,43,27,79.1,36.94,78.29,112.57,107.67,24.56,41.01,38,33,78.94,38.61,79.35,118.59,116.66,29.75,44.89
613,16,115,25,90,1,33,40,78.08,36.93,76.39,113.66,114.0,22.86,38.96,40,32,77.42,34.86,83.08,110.08,109.83,24.07,40.57
614,17,126,27,131,0,21,53,78.28,34.76,74.49,112.49,121.97,27.07,43.42,41,36,78.61,37.7,77.69,113.56,112.99,23.99,43.39
615,8,134,11,111,1,49,28,79.61,37.96,75.1,115.65,112.95,28.77,43.25,29,41,78.31,36.79,78.36,115.94,118.99,26.94,41.31
616,7,106,9,117,0,33,44,78.49,35.16,78.27,116.51,118.17,25.78,45.75,41,31,79.12,38.09,79.88,113.25,111.67,25.51,40.42
617,13,118,20,113,1,44,32,79.42,37.13,78.62,120.59,118.2,27.37,42.5,38,40,78.0,35.76,80.58,117.14,116.35,24.14,43.74
618,21,104,1,106,0,35,40,76.74,34.06,78.37,112.43,111.73,24.08,43.01,54,23,77.85,37.77,80.47,117.39,110.87,26.75,45.45
619,12,138,6,118,1,32,40,79.0,35.28,78.07,113.26,114.36,25.43,43.83,30,46,78.51,34.92,78.58,111.2,113.58,23.17,43.17
620,29,118,18,122,0,37,36,77.92,35.2,81.62,118.7,117.82,24.89,44.89,25,51,77.91,33.32,74.51,111.16,117.66,25.29,44.45
621,19,113,28,104,1,37,36,79.44,36.03,75.59,115.05,115.51,25.81,42.15,21,52,78.83,33.13,75.27,110.92,118.38,22.41,46.21
622,15,112,11,107,1,41,33,77.73,37.6,79.44,113.43,111.32,27.04,44.03,29,41,78.31,36.79,78.36,115.94,118.99,26.94,41.31
623,13,127,2,129,0,44,32,79.42,37.13,78.62,120.59,118.2,27.37,42.5,46,26,79.25,39.14,83.32,115.43,111.9,25.15,40.75
624,25,100,10,96,1,40,32,77.42,34.86,83.08,110.08,109.83,24.07,40.57,42,33,79.25,36.96,79.22,115.09,112.36,26.09,43.63
625,21,125,24,116,1,35,40,76.74,34.06,78.37,112.43,111.73,24.08,43.01,40,34,77.8,35.09,76.56,115.82,113.61,22.61,46.69
626,8,99,20,101,0,49,28,79.61,37.96,75.1,115.65,112.95,28.77,43.25,38,40,78.0,35.76,80.58,117.14,116.35,24.14,43.74
627,15,112,23,110,1,41,33,77.73,37.6,79.44,113.43,111.32,27.04,44.03,44,25,78.59,34.81,74.24,116.68,112.14,26.06,46.42
628,3,116,9,120,0,38,33,78.94,38.61,79.35,118.59,116.66,29.75,44.89,41,31,79.12,38.09,79.88,113.25,111.67,25.51,40.42
629,14,112,4,121,0,29,48,78.31,36.68,79.39,113.01,117.74,24.03,40.42,40,32,79.07,35.06,76.73,117.14,115.24,25.71,46.26
630,5,130,30,150,0,14,55,77.78,35.57,77.4,110.48,118.41,23.29,42.07,55,20,79.3,37.1,73.93,117.6,113.45,25.95,49.11
631,6,113,1,98,1,30,46,78.51,34.92,78.58,111.2,113.58,23.17,43.17,54,23,77.85,37.77,80.47,117.39,110.87,26.75,45.45
632,26,111,29,100,1,34,39,78.99,35.31,80.99,112.52,111.9,24.21,42.23,37,36,77.92,35.2,81.62,118.7,117.82,24.89,44.89
633,28,119,19,114,1,21,52,78.83,33.13,75.27,110.92,118.38,22.41,46.21,37,36,79.44,36.03,75.59,115.05,115.51,25.81,42.15
634,7,120,18,102,1,33,44,78.49,35.16,78.27,116.51,118.17,25.78,45.75,25,51,77.91,33.32,74.51,111.16,117.66,25.29,44.45
635,14,147,17,127,1,29,48,78.31,36.68,79.39,113.01,117.74,24.03,40.42,21,53,78.28,34.76,74.49,112.49,121.97,27.07,43.42
636,13,133,23,100,1,44,32,79.42,37.13,78.62,120.59,118.2,27.37,42.5,44,25,78.59,34.81,74.24,116.68,112.14,26.06,46.42
637,11,116,26,110,1,29,41,78.31,36.79,78.36,115.94,118.99,26.94,41.31,34,39,78.99,35.31,80.99,112.52,111.9,24.21,42.23
638,1,98,1,95,1,54,23,77.85,37.77,80.47,117.39,110.87,26.75,45.45,54,23,77.85,37.77,80.47,117.39,110.87,26.75,45.45
639,24,105,22,103,1,40,34,77.8,35.09,76.56,115.82,113.61,22.61,46.69,43,27,79.1,36.94,78.29,112.57,107.67,24.56,41.01
640,16,126,12,127,0,33,40,78.08,36.93,76.39,113.66,114.0,22.86,38.96,32,40,79.0,35.28,78.07,113.26,114.36,25.43,43.83
641,15,128,18,97,1,41,33,77.73,37.6,79.44,113.43,111.32,27.04,44.03,25,51,77.91,33.32,74.51,111.16,117.66,25.29,44.45
642,4,115,27,133,0,40,32,79.07,35.06,76.73,117.14,115.24,25.71,46.26,41,36,78.61,37.7,77.69,113.56,112.99,23.99,43.39
643,6,126,11,120,1,30,46,78.51,34.92,78.58,111.2,113.58,23.17,43.17,29,41,78.31,36.79,78.36,115.94,118.99,26.94,41.31
644,2,137,9,133,1,46,26,79.25,39.14,83.32,115.43,111.9,25.15,40.75,41,31,79.12,38.09,79.88,113.25,111.67,25.51,40.42
645,28,103,12,108,0,21,52,78.83,33.13,75.27,110.92,118.38,22.41,46.21,32,40,79.0,35.28,78.07,113.26,114.36,25.43,43.83
646,30,107,8,99,1,55,20,79.3,37.1,73.93,117.6,113.45,25.95,49.11,49,28,79.61,37.96,75.1,115.65,112.95,28.77,43.25
647,10,102,19,111,0,42,33,79.25,36.96,79.22,115.09,112.36,26.09,43.63,37,36,79.44,36.03,75.59,115.05,115.51,25.81,42.15
648,20,132,29,137,0,38,40,78.0,35.76,80.58,117.14,116.35,24.14,43.74,37,36,77.92,35.2,81.62,118.7,117.82,24.89,44.89
649,3,122,23,120,1,38,33,78.94,38.61,79.35,118.59,116.66,29.75,44.89,44,25,78.59,34.81,74.24,116.68,112.14,26.06,46.42
650,14,134,7,124,1,29,48,78.31,36.68,79.39,113.01,117.74,24.03,40.42,33,44,78.49,35.16,78.27,116.51,118.17,25.78,45.75
651,13,95,21,113,0,44,32,79.42,37.13,78.62,120.59,118.2,27.37,42.5,35,40,76.74,34.06,78.37,112.43,111.73,24.08,43.01
652,4,113,17,104,1,40,32,79.07,35.06,76.73,117.14,115.24,25.71,46.26,21,53,78.28,34.76,74.49,112.49,121.97,27.07,43.42
653,1,117,24,120,0,54,23,77.85,37.77,80.47,117.39,110.87,26.75,45.45,40,34,77.8,35.09,76.56,115.82,113.61,22.61,46.69
654,18,111,26,96,1,25,51,77.91,33.32,74.51,111.16,117.66,25.29,44.45,34,39,78.99,35.31,80.99,112.52,111.9,24.21,42.23
655,28,95,22,113,0,21,52,78.83,33.13,75.27,110.92,118.38,22.41,46.21,43,27,79.1,36.94,78.29,112.57,107.67,24.56,41.01
656,15,95,16,99,0,41,33,77.73,37.6,79.44,113.43,111.32,27.04,44.03,33,40,78.08,36.93,76.39,113.66,114.0,22.86,38.96
657,27,138,17,100,1,41,36,78.61,37.7,77.69,113.56,112.99,23.99,43.39,21,53,78.28,34.76,74.49,112.49,121.97,27.07,43.42
658,11,131,30,141,0,29,41,78.31,36.79,78.36,115.94,118.99,26.94,41.31,55,20,79.3,37.1,73.93,117.6,113.45,25.95,49.11
659,19,111,23,100,1,37,36,79.44,36.03,75.59,115.05,115.51,25.81,42.15,44,25,78.59,34.81,74.24,116.68,112.14,26.06,46.42
660,25,110,6,105,1,40,32,77.42,34.86,83.08,110.08,109.83,24.07,40.57,30,46,78.51,34.92,78.58,111.2,113.58,23.17,43.17
661,20,112,22,100,1,38,40,78.0,35.76,80.58,117.14,116.35,24.14,43.74,43,27,79.1,36.94,78.29,112.57,107.67,24.56,41.01
662,3,129,21,117,1,38,33,78.94,38.61,79.35,118.59,116.66,29.75,44.89,35,40,76.74,34.06,78.37,112.43,111.73,24.08,43.01
663,2,126,8,119,1,46,26,79.25,39.14,83.32,115.43,111.9,25.15,40.75,49,28,79.61,37.96,75.1,115.65,112.95,28.77,43.25
664,9,122,24,115,1,41,31,79.12,38.09,79.88,113.25,111.67,25.51,40.42,40,34,77.8,35.09,76.56,115.82,113.61,22.61,46.69
665,5,114,28,117,0,14,55,77.78,35.57,77.4,110.48,118.41,23.29,42.07,21,52,78.83,33.13,75.27,110.92,118.38,22.41,46.21
666,6,109,26,128,0,30,46,78.51,34.92,78.58,111.2,113.58,23.17,43.17,34,39,78.99,35.31,80.99,112.52,111.9,24.21,42.23
667,29,113,27,120,0,37,36,77.92,35.2,81.62,118.7,117.82,24.89,44.89,41,36,78.61,37.7,77.69,113.56,112.99,23.99,43.39
668,10,103,12,113,0,42,33,79.25,36.96,79.22,115.09,112.36,26.09,43.63,32,40,79.0,35.28,78.07,113.26,114.36,25.43,43.83
669,17,118,15,128,0,21,53,78.28,34.76,74.49,112.49,121.97,27.07,43.42,41,33,77.73,37.6,79.44,113.43,111.32,27.04,44.03
670,7,108,16,100,1,33,44,78.49,35.16,78.27,116.51,118.17,25.78,45.75,33,40,78.08,36.93,76.39,113.66,114.0,22.86,38.96
671,14,105,21,123,0,29,48,78.31,36.68,79.39,113.01,117.74,24.03,40.42,35,40,76.74,34.06,78.37,112.43,111.73,24.08,43.01
672,18,122,25,117,1,25,51,77.91,33.32,74.51,111.16,117.66,25.29,44.45,40,32,77.42,34.86,83.08,110.08,109.83,24.07,40.57
673,23,112,11,100,1,44,25,78.59,34.81,74.24,116.68,112.14,26.06,46.42,29,41,78.31,36.79,78.36,115.94,118.99,26.94,41.31
674,22,122,27,99,1,43,27,79.1,36.94,78.29,112.57,107.67,24.56,41.01,41,36,78.61,37.7,77.69,113.56,112.99,23.99,43.39
675,30,135,10,110,1,55,20,79.3,37.1,73.93,117.6,113.45,25.95,49.11,42,33,79.25,36.96,79.22,115.09,112.36,26.09,43.63
676,2,109,6,119,0,46,26,79.25,39.14,83.32,115.43,111.9,25.15,40.75,30,46,78.51,34.92,78.58,111.2,113.58,23.17,43.17
677,9,121,4,104,1,41,31,79.12,38.09,79.88,113.25,111.67,25.51,40.42,40,32,79.07,35.06,76.73,117.14,115.24,25.71,46.26
678,19,111,13,118,0,37,36,79.44,36.03,75.59,115.05,115.51,25.81,42.15,44,32,79.42,37.13,78.62,120.59,118.2,27.37,42.5
679,17,106,12,127,0,21,53,78.28,34.76,74.49,112.49,121.97,27.07,43.42,32,40,79.0,35.28,78.07,113.26,114.36,25.43,43.83
680,15,114,21,106,1,41,33,77.73,37.6,79.44,113.43,111.32,27.04,44.03,35,40,76.74,34.06,78.37,112.43,111.73,24.08,43.01
681,14,129,29,125,1,29,48,78.31,36.68,79.39,113.01,117.74,24.03,40.42,37,36,77.92,35.2,81.62,118.7,117.82,24.89,44.89
682,22,97,25,100,0,43,27,79.1,36.94,78.29,112.57,107.67,24.56,41.01,40,32,77.42,34.86,83.08,110.08,109.83,24.07,40.57
683,24,123,4,129,0,40,34,77.8,35.09,76.56,115.82,113.61,22.61,46.69,40,32,79.07,35.06,76.73,117.14,115.24,25.71,46.26
684,26,103,27,108,0,34,39,78.99,35.31,80.99,112.52,111.9,24.21,42.23,41,36,78.61,37.7,77.69,113.56,112.99,23.99,43.39
685,30,124,18,115,1,55,20,79.3,37.1,73.93,117.6,113.45,25.95,49.11,25,51,77.91,33.32,74.51,111.16,117.66,25.29,44.45
686,8,122,10,113,1,49,28,79.61,37.96,75.1,115.65,112.95,28.77,43.25,42,33,79.25,36.96,79.22,115.09,112.36,26.09,43.63
687,5,117,12,119,0,14,55,77.78,35.57,77.4,110.48,118.41,23.29,42.07,32,40,79.0,35.28,78.07,113.26,114.36,25.43,43.83
688,2,105,6,94,1,46,26,79.25,39.14,83.32,115.43,111.9,25.15,40.75,30,46,78.51,34.92,78.58,111.2,113.58,23.17,43.17
689,23,112,14,122,0,44,25,78.59,34.81,74.24,116.68,112.14,26.06,46.42,29,48,78.31,36.68,79.39,113.01,117.74,24.03,40.42
690,1,139,9,96,1,54,23,77.85,37.77,80.47,117.39,110.87,26.75,45.45,41,31,79.12,38.09,79.88,113.25,111.67,25.51,40.42
691,28,112,20,106,1,21,52,78.83,33.13,75.27,110.92,118.38,22.41,46.21,38,40,78.0,35.76,80.58,117.14,116.35,24.14,43.74
692,19,119,3,114,1,37,36,79.44,36.03,75.59,115.05,115.51,25.81,42.15,38,33,78.94,38.61,79.35,118.59,116.66,29.75,44.89
693,17,109,13,119,0,21,53,78.28,34.76,74.49,112.49,121.97,27.07,43.42,44,32,79.42,37.13,78.62,120.59,118.2,27.37,42.5
694,7,131,21,128,1,33,44,78.49,35.16,78.27,116.51,118.17,25.78,45.75,35,40,76.74,34.06,78.37,112.43,111.73,24.08,43.01
695,15,100,29,132,0,41,33,77.73,37.6,79.44,113.43,111.32,27.04,44.03,37,36,77.92,35.2,81.62,118.7,117.82,24.89,44.89
696,4,111,11,112,0,40,32,79.07,35.06,76.73,117.14,115.24,25.71,46.26,29,41,78.31,36.79,78.36,115.94,118.99,26.94,41.31
697,22,128,23,113,1,43,27,79.1,36.94,78.29,112.57,107.67,24.56,41.01,44,25,78.59,34.81,74.24,116.68,112.14,26.06,46.42
698,24,106,25,104,1,40,34,77.8,35.09,76.56,115.82,113.61,22.61,46.69,40,32,77.42,34.86,83.08,110.08,109.83,24.07,40.57
699,26,114,18,98,1,34,39,78.99,35.31,80.99,112.52,111.9,24.21,42.23,25,51,77.91,33.32,74.51,111.16,117.66,25.29,44.45
700,16,111,10,106,1,33,40,78.08,36.93,76.39,113.66,114.0,22.86,38.96,42,33,79.25,36.96,79.22,115.09,112.36,26.09,43.63
701,8,134,3,117,1,49,28,79.61,37.96,75.1,115.65,112.95,28.77,43.25,38,33,78.94,38.61,79.35,118.59,116.66,29.75,44.89
702,30,106,27,105,1,55,20,79.3,37.1,73.93,117.6,113.45,25.95,49.11,41,36,78.61,37.7,77.69,113.56,112.99,23.99,43.39
703,5,118,18,112,1,14,55,77.78,35.57,77.4,110.48,118.41,23.29,42.07,25,51,77.91,33.32,74.51,111.16,117.66,25.29,44.45
704,11,107,13,104,1,29,41,78.31,36.79,78.36,115.94,118.99,26.94,41.31,44,32,79.42,37.13,78.62,120.59,118.2,27.37,42.5
705,12,116,14,124,0,32,40,79.0,35.28,78.07,113.26,114.36,25.43,43.83,29,48,78.31,36.68,79.39,113.01,117.74,24.03,40.42
706,1,94,15,106,0,54,23,77.85,37.77,80.47,117.39,110.87,26.75,45.45,41,33,77.73,37.6,79.44,113.43,111.32,27.04,44.03
707,28,111,21,117,0,21,52,78.83,33.13,75.27,110.92,118.38,22.41,46.21,35,40,76.74,34.06,78.37,112.43,111.73,24.08,43.01
708,19,120,6,127,0,37,36,79.44,36.03,75.59,115.05,115.51,25.81,42.15,30,46,78.51,34.92,78.58,111.2,113.58,23.17,43.17
709,17,125,2,137,0,21,53,78.28,34.76,74.49,112.49,121.97,27.07,43.42,46,26,79.25,39.14,83.32,115.43,111.9,25.15,40.75
710,7,108,29,115,0,33,44,78.49,35.16,78.27,116.51,118.17,25.78,45.75,37,36,77.92,35.2,81.62,118.7,117.82,24.89,44.89
711,5,100,15,116,0,14,55,77.78,35.57,77.4,110.48,118.41,23.29,42.07,41,33,77.73,37.6,79.44,113.43,111.32,27.04,44.03
712,24,128,27,134,0,40,34,77.8,35.09,76.56,115.82,113.61,22.61,46.69,41,36,78.61,37.7,77.69,113.56,112.99,23.99,43.39
713,26,129,14,121,1,34,39,78.99,35.31,80.99,112.52,111.9,24.21,42.23,29,48,78.31,36.68,79.39,113.01,117.74,24.03,40.42
714,30,123,25,115,1,55,20,79.3,37.1,73.93,117.6,113.45,25.95,49.11,40,32,77.42,34.86,83.08,110.08,109.83,24.07,40.57
715,10,131,4,126,1,42,33,79.25,36.96,79.22,115.09,112.36,26.09,43.63,40,32,79.07,35.06,76.73,117.14,115.24,25.71,46.26
716,20,153,28,121,1,38,40,78.0,35.76,80.58,117.14,116.35,24.14,43.74,21,52,78.83,33.13,75.27,110.92,118.38,22.41,46.21
717,3,119,16,113,1,38,33,78.94,38.61,79.35,118.59,116.66,29.75,44.89,33,40,78.08,36.93,76.39,113.66,114.0,22.86,38.96
718,8,128,29,108,1,49,28,79.61,37.96,75.1,115.65,112.95,28.77,43.25,37,36,77.92,35.2,81.62,118.7,117.82,24.89,44.89
719,18,113,6,119,0,25,51,77.91,33.32,74.51,111.16,117.66,25.29,44.45,30,46,78.51,34.92,78.58,111.2,113.58,23.17,43.17
720,11,103,22,122,0,29,41,78.31,36.79,78.36,115.94,118.99,26.94,41.31,43,27,79.1,36.94,78.29,112.57,107.67,24.56,41.01
721,24,108,2,97,1,40,34,77.8,35.09,76.56,115.82,113.61,22.61,46.69,46,26,79.25,39.14,83.32,115.43,111.9,25.15,40.75
722,19,128,8,98,1,37,36,79.44,36.03,75.59,115.05,115.51,25.81,42.15,49,28,79.61,37.96,75.1,115.65,112.95,28.77,43.25
723,10,136,13,104,1,42,33,79.25,36.96,79.22,115.09,112.36,26.09,43.63,44,32,79.42,37.13,78.62,120.59,118.2,27.37,42.5
724,5,99,1,111,0,14,55,77.78,35.57,77.4,110.48,118.41,23.29,42.07,54,23,77.85,37.77,80.47,117.39,110.87,26.75,45.45
725,9,116,27,124,0,41,31,79.12,38.09,79.88,113.25,111.67,25.51,40.42,41,36,78.61,37.7,77.69,113.56,112.99,23.99,43.39
726,26,128,17,104,1,34,39,78.99,35.31,80.99,112.52,111.9,24.21,42.23,21,53,78.28,34.76,74.49,112.49,121.97,27.07,43.42
727,28,120,13,140,0,21,52,78.83,33.13,75.27,110.92,118.38,22.41,46.21,44,32,79.42,37.13,78.62,120.59,118.2,27.37,42.5
728,7,111,16,124,0,33,44,78.49,35.16,78.27,116.51,118.17,25.78,45.75,33,40,78.08,36.93,76.39,113.66,114.0,22.86,38.96
729,3,141,20,114,1,38,33,78.94,38.61,79.35,118.59,116.66,29.75,44.89,38,40,78.0,35.76,80.58,117.14,116.35,24.14,43.74
730,14,108,30,127,0,29,48,78.31,36.68,79.39,113.01,117.74,24.03,40.42,55,20,79.3,37.1,73.93,117.6,113.45,25.95,49.11
731,6,98,24,102,0,30,46,78.51,34.92,78.58,111.2,113.58,23.17,43.17,40,34,77.8,35.09,76.56,115.82,113.61,22.61,46.69
732,9,112,15,116,0,41,31,79.12,38.09,79.88,113.25,111.67,25.51,40.42,41,33,77.73,37.6,79.44,113.43,111.32,27.04,44.03
733,10,116,29,107,1,42,33,79.25,36.96,79.22,115.09,112.36,26.09,43.63,37,36,77.92,35.2,81.62,118.7,117.82,24.89,44.89
734,23,104,26,89,1,44,25,78.59,34.81,74.24,116.68,112.14,26.06,46.42,34,39,78.99,35.31,80.99,112.52,111.9,24.21,42.23
735,8,146,19,112,1,49,28,79.61,37.96,75.1,115.65,112.95,28.77,43.25,37,36,79.44,36.03,75.59,115.05,115.51,25.81,42.15
736,4,130,20,133,0,40,32,79.07,35.06,76.73,117.14,115.24,25.71,46.26,38,40,78.0,35.76,80.58,117.14,116.35,24.14,43.74
737,22,113,5,85,1,43,27,79.1,36.94,78.29,112.57,107.67,24.56,41.01,14,55,77.78,35.57,77.4,110.48,118.41,23.29,42.07
738,12,118,18,104,1,32,40,79.0,35.28,78.07,113.26,114.36,25.43,43.83,25,51,77.91,33.32,74.51,111.16,117.66,25.29,44.45
739,1,106,2,99,1,54,23,77.85,37.77,80.47,117.39,110.87,26.75,45.45,46,26,79.25,39.14,83.32,115.43,111.9,25.15,40.75
740,25,116,11,111,1,40,32,77.42,34.86,83.08,110.08,109.83,24.07,40.57,29,41,78.31,36.79,78.36,115.94,118.99,26.94,41.31
